id,name
1506,Cubeo
1507,Usila Chinantec
1508,Chungmboko
1509,Chuka
1510,Cuiba
1511,Mashco Piro
1512,San Blas Kuna
1513,Culina
1514,Cumanagoto
1515,Cupeño
1516,Cun
1517,Chhulung
1518,Teutila Cuicatec
1519,Tai Ya
1520,Cuvok
1521,Chukwa
1522,Tepeuxila Cuicatec
1523,Cuitlatec
1524,Chug
1525,Valle Nacional Chinantec
1526,Kabwa
1527,Maindo
1528,Woods Cree
1529,Kwere
1530,Chewong
1531,Kuwaataay
1532,Nopala Chatino
1533,Cayubaba
1534,Welsh
1535,Cuyonon
1536,Huizhou Chinese
1537,Knaanic
1538,Zenzontepec Chatino
1539,Min Zhong Chinese
1540,Zotung Chin
1541,Dangaléat
1542,Dambi
1543,Marik
1544,Duupa
1545,Dagbani
1546,Gwahatike
1547,Day
1548,Dar Fur Daju
1549,Dakota
1550,Dahalo
1551,Damakawa
1552,Danish
1553,Daai Chin
1554,Dandami Maria
1555,Dargwa
1556,Daho-Doo
1557,Dar Sila Daju
1558,Taita
1559,Davawenyo
1560,Dayi
1561,Dao
1562,Bangime
1563,Deno
1564,Dadiya
1565,Dabe
1566,Edopi
1567,Dogul Dom Dogon
1568,Doka
1569,Ida'an
1570,Dyirbal
1571,Duguri
1572,Duriankere
1573,Dulbu
1574,Duwai
1575,Daba
1576,Dabarre
1577,Ben Tey Dogon
1578,Bondum Dom Dogon
1579,Dungu
1580,Bankan Tey Dogon
1581,Dibiyaso
1582,Deccan
1583,Negerhollands
1584,Dadi Dadi
1585,Dongotono
1586,Doondo
1587,Fataluku
1588,West Goodenough
1589,Jaru
1590,Dendi (Benin)
1591,Dido
1592,Dhudhuroa
1593,Donno So Dogon
1594,Dawera-Daweloor
1595,Dagik
1596,Dedua
1597,Dewoin
1598,Dezfuli
1599,Degema
1600,Dehwari
1601,Demisa
1602,Dek
1603,Delaware
1604,Dem
1605,Slave (Athapascan)
1606,Pidgin Delaware
1607,Dendi (Central African Republic)
1608,Deori
1609,Desano
1610,German
1611,Domung
1612,Dengese
1613,Southern Dagaare
1614,Bunoge Dogon
1615,Casiguran Dumagat Agta
1616,Dagaari Dioula
1617,Degenan
1618,Doga
1619,Dghwede
1620,Northern Dagara
1621,Dagba
1622,Andaandi
1623,Dagoman
1624,Dogri (individual language)
1625,Dogrib
1626,Dogoso
1627,Ndra'ngith
1628,Degaru
1629,Daungwurrung
1630,Doghoro
1631,Daga
1632,Dhundari
1633,Dhangu-Djangu
1634,Dhimal
1635,Dhalandji
1636,Zemba
1637,Dhanki
1638,Dhodia
1639,Dhargari
1640,Dhaiso
1641,Dhurga
1642,Dehu
1643,Dhanwar (Nepal)
1644,Dhungaloo
1645,Dia
1646,South Central Dinka
1647,Lakota Dida
1648,Didinga
1649,Dieri
1650,Digo
1651,Kumiai
1652,Dimbong
1653,Dai
1654,Southwestern Dinka
1655,Dilling
1656,Dime
1657,Dinka
1658,Dibo
1659,Northeastern Dinka
1660,Dimli (individual language)
1661,Dirim
1662,Dimasa
1663,Diriku
1664,Dhivehi
1665,Northwestern Dinka
1666,Dixon Reef
1667,Diuwe
1668,Ding
1669,Djadjawurrung
1670,Djinba
1671,Dar Daju Daju
1672,Djamindjung
1673,Zarma
1674,Djangun
1675,Djinang
1676,Djeebbana
1677,Eastern Maroon Creole
1678,Jamsay Dogon
1679,Jawoyn
1680,Jangkang
1681,Djambarrpuyngu
1682,Kapriman
1683,Djawi
1684,Dakpakha
1685,Dakka
1686,Kuijau
1687,Southeastern Dinka
1688,Mazagway
1689,Dolgan
1690,Dahalik
1691,Dalmatian
1692,Darlong
1693,Duma
1694,Mombo Dogon
1695,Gavak
1696,Madhi Madhi
1697,Dugwor
1698,Upper Kinabatangan
1699,Domaaki
1700,Dameli
1701,Dama
1702,Kemedzung
1703,East Damar
1704,Dampelas
1705,Dubu
1706,Dumpas
1707,Mudburra
1708,Dema
1709,Demta
1710,Upper Grand Valley Dani
1711,Daonda
1712,Ndendeule
1713,Dungan
1714,Lower Grand Valley Dani
1715,Dan
1716,Dengka
1717,Dzùùngoo
1718,Ndrulo
1719,Danaru
1720,Mid Grand Valley Dani
1721,Danau
1722,Danu
1723,Western Dani
1724,Dení
1725,Dom
1726,Dobu
1727,Northern Dong
1728,Doe
1729,Domu
1730,Dong
1731,Dogri (macrolanguage)
1732,Dondo
1733,Doso
1734,Toura (Papua New Guinea)
1735,Dongo
1736,Lukpa
1737,Dominican Sign Language
1738,Dori'o
1739,Dogosé
1740,Dass
1741,Dombe
1742,Doyayo
1743,Bussa
1744,Dompo
1745,Dorze
1746,Papar
1747,Dair
1748,Minderico
1749,Darmiya
1750,Dolpo
1751,Rungus
1752,C'Lela
1753,Paakantyi
1754,West Damar
1755,Daro-Matu Melanau
1756,Dura
1757,Dororo
1758,Gedeo
1759,Drents
1760,Rukai
1761,Darai
1762,Lower Sorbian
1763,Dutch Sign Language
1764,Daasanach
1765,Disa
1766,Danish Sign Language
1767,Dusner
1768,Desiya
1769,Tadaksahak
1770,Daur
1771,Labuk-Kinabatangan Kadazan
1772,Ditidaht
1773,Adithinngithigh
1774,Ana Tinga Dogon
1775,Tene Kan Dogon
1776,Tomo Kan Dogon
1777,Daatsʼíin
1778,Tommo So Dogon
1779,Kadazan Dusun
1780,Lotud
1781,Toro So Dogon
1782,Toro Tegu Dogon
1783,Tebul Ure Dogon
1784,Dotyali
1785,Duala
1786,Dubli
1787,Duna
1788,Umiray Dumaget Agta
1789,Dumbea
1790,Duruma
1791,Dungra Bhil
1792,Dumun
1793,Uyajitaya
1794,Alabat Island Agta
1795,Middle Dutch (ca. 1050-1350)
1796,Dusun Deyah
1797,Dupaninan Agta
1798,Duano
1799,Dusun Malang
1800,Dii
1801,Dumi
1802,Drung
1803,Duvle
1804,Dusun Witu
1805,Duungooma
1806,Dicamay Agta
1807,Duli-Gey
1808,Duau
1809,Diri
1810,Dawro
1811,Dutton World Speedwords
1812,Dhuwal
1813,Dawawa
1814,Dhuwaya
1815,Dewas Rai
1816,Dyan
1817,Dyaberdyaber
1818,Dyugun
1819,Villa Viciosa Agta
1820,Djimini Senoufo
1821,Yanda Dom Dogon
1822,Dyangadi
1823,Jola-Fonyi
1824,Dyula
1825,Djabugay
1826,Tunzu
1827,Djiwarli
1828,Dazaga
1829,Dzalakha
1830,Dzando
1831,Dzongkha
1832,Karenggapa
1833,Ebughu
1834,Eastern Bontok
1835,Teke-Ebo
1836,Ebrié
1837,Embu
1838,Eteocretan
1839,Ecuadorian Sign Language
1840,Eteocypriot
1841,E
1842,Efai
1843,Efe
1844,Efik
1845,Ega
1846,Emilian
1847,Eggon
1848,Egyptian (Ancient)
1849,Ehueun
1850,Eipomek
1851,Eitiep
1852,Askopan
1853,Ejamat
1854,Ekajuk
1855,Eastern Karnic
1856,Ekit
1857,Ekari
1858,Eki
1859,Standard Estonian
1860,Kol (Bangladesh)
1861,Elip
1862,Koti
1863,Ekpeye
1864,Yace
1865,Eastern Kayah
1866,Elepi
1867,El Hugeirat
1868,Nding
1869,Elkei
1870,Modern Greek (1453-)
1871,Eleme
1872,El Molo
1873,Elu
1874,Elamite
1875,Emai-Iuleha-Ora
1876,Embaloh
1877,Emerillon
1878,Eastern Meohang
1879,Mussau-Emira
1880,Eastern Maninkakan
1881,Mamulique
1882,Eman
1883,Northern Emberá
1884,Pacific Gulf Yupik
1885,Eastern Muria
1886,Emplawas
1887,Erromintxela
1888,Epigraphic Mayan
1889,Apali
1890,Markweeta
1891,En
1892,Ende
1893,Forest Enets
1894,English
1895,Tundra Enets
1896,Enlhet
1897,Middle English (1100-1500)
1898,Engenni
1899,Enggano
1900,Enga
1901,Emumu
1902,Enu
1903,Enwan (Edu State)
1904,Enwan (Akwa Ibom State)
1905,Enxet
1906,Beti (Côte d'Ivoire)
1907,Epie
1908,Esperanto
1909,Eravallan
1910,Sie
1911,Eruwa
1912,Ogea
1913,South Efate
1914,Horpa
1915,Erre
1916,Ersu
1917,Eritai
1918,Erokwanas
1919,Ese Ejja
1920,Aheri Gondi
1921,Eshtehardi
1922,North Alaskan Inupiatun
1923,Northwest Alaska Inupiatun
1924,Egypt Sign Language
1925,Esuma
1926,Salvadoran Sign Language
1927,Estonian Sign Language
1928,Esselen
1929,Central Siberian Yupik
1930,Estonian
1931,Central Yupik
1932,Eskayan
1933,Etebi
1934,Etchemin
1935,Ethiopian Sign Language
1936,Eton (Vanuatu)
1937,Eton (Cameroon)
1938,Edolo
1939,Yekhee
1940,Etruscan
1941,Ejagham
1942,Eten
1943,Semimi
1944,Basque
1945,Even
1946,Uvbie
1947,Evenki
1948,Ewe
1949,Ewondo
1950,Extremaduran
1951,Eyak
1952,Keiyo
1953,Ezaa
1954,Uzekwe
1955,Fasu
1956,Fa d'Ambu
1957,Wagi
1958,Fagani
1959,Finongan
1960,Baissa Fali
1961,Faiwol
1962,Faita
1963,Fang (Cameroon)
1964,South Fali
1965,Fam
1966,Fang (Equatorial Guinea)
1967,Faroese
1968,Paloor
1969,Fataleka
1970,Persian
1971,Fanti
1972,Fayu
1973,Fala
1974,Southwestern Fars
1975,Northwestern Fars
1976,West Albay Bikol
1977,Quebec Sign Language
1978,Feroge
1979,Foia Foia
1980,Maasina Fulfulde
1981,Fongoro
1982,Nobiin
1983,Fyer
1984,Fijian
1985,Filipino
1986,Finnish
1987,Fipa
1988,Firan
1989,Tornedalen Finnish
1990,Fiwaga
1991,Kirya-Konzəl
1992,Kven Finnish
1993,Kalispel-Pend d'Oreille
1994,Foau
1995,Fali
1996,North Fali
1997,Flinders Island
1998,Fuliiru
1999,Flaaitaal
2000,Fe'fe'
2001,Far Western Muria
2002,Fanbak
2003,Fanagalo
2004,Fania
2005,Foodo
2006,Foi
2007,Foma
2008,Fon
2009,Fore
2010,Siraya
2011,Fernando Po Creole English
2012,Fas
2013,French
2014,Cajun French
2015,Fordata
2016,Frankish
2017,Middle French (ca. 1400-1600)
2018,Old French (842-ca. 1400)
2019,Arpitan
2020,Forak
2021,Eastern Frisian
2022,Fortsenal
2023,Western Frisian
2024,Finnish Sign Language
2025,French Sign Language
2026,Finland-Swedish Sign Language
2027,Adamawa Fulfulde
2028,Pulaar
2029,East Futuna
2030,Borgu Fulfulde
2031,Pular
2032,Western Niger Fulfulde
2033,Bagirmi Fulfulde
2034,Ko
2035,Fulah
2036,Fum
2037,Fulniô
2038,Central-Eastern Niger Fulfulde
2039,Friulian
2040,Futuna-Aniwa
2041,Furu
2042,Nigerian Fulfulde
2043,Fuyug
2044,Fur
2045,Fwâi
2046,Fwe
2047,Ga
2048,Gabri
2049,Mixed Great Andamanese
2050,Gaddang
2051,Guarequena
2052,Gende
2053,Gagauz
2054,Alekano
2055,Borei
2056,Gadsup
2057,Gamkonora
2058,Galolen
2059,Kandawo
2060,Gan Chinese
2061,Gants
2062,Gal
2063,Gata'
2064,Galeya
2065,Adiwasi Garasia
2066,Kenati
2067,Mudhili Gadaba
2068,Nobonob
2069,Borana-Arsi-Guji Oromo
2070,Gayo
2071,West Central Oromo
2072,Gbaya (Central African Republic)
2073,Kaytetye
2074,Karajarri
2075,Niksek
2076,Gaikundi
2077,Gbanziri
2078,Defi Gbe
2079,Galela
2080,Bodo Gadaba
2081,Gaddi
2082,Gamit
2083,Garhwali
2084,Mo'da
2085,Northern Grebo
2086,Gbaya-Bossangoa
2087,Gbaya-Bozoum
2088,Gbagyi
2089,Gbesi Gbe
2090,Gagadu
2091,Gbanu
2092,Gabi-Gabi
2093,Eastern Xwla Gbe
2094,Gbari
2095,Zoroastrian Dari
2096,Mali
2097,Ganggalida
2098,Galice
2099,Guadeloupean Creole French
2100,Grenadian Creole English
2101,Gaina
2102,Guianese Creole French
2103,Colonia Tovar German
2104,Gade Lohar
2105,Pottangi Ollar Gadaba
2106,Gugu Badhun
2107,Gedaged
2108,Gude
2109,Guduf-Gava
2110,Ga'dang
2111,Gadjerawang
2112,Gundi
2113,Gurdjar
2114,Gadang
2115,Dirasha
2116,Laal
2117,Umanakaina
2118,Ghodoberi
2119,Mehri
2120,Wipi
2121,Ghandruk Sign Language
2122,Kungardutyi
2123,Gudu
2124,Godwari
2125,Geruma
2126,Kire
2127,Gboloo Grebo
2128,Gade
2129,Gengle
2130,Hutterite German
2131,Gebe
2132,Gen
2133,Ywom
2134,ut-Ma'in
2135,Geme
2136,Geser-Gorom
2137,Eviya
2138,Gera
2139,Garre
2140,Enya
2141,Geez
2142,Patpatar
2143,Gafat
2144,Gao
2145,Gbii
2146,Gugadj
2147,Gurr-goni
2148,Gurgula
2149,Kungarakany
2150,Ganglau
2151,Gitua
2152,Gagu
2153,Gogodala
2154,Ghadamès
2155,Hiberno-Scottish Gaelic
2156,Southern Ghale
2157,Northern Ghale
2158,Geko Karen
2159,Ghulfan
2160,Ghanongga
2161,Ghomara
2162,Ghera
2163,Guhu-Samane
2164,Kuke
2165,Kija
2166,Gibanawa
2167,Gail
2168,Gidar
2169,Gaɓogbo
2170,Goaria
2171,Githabul
2172,Gilbertese
2173,Gimi (Eastern Highlands)
2174,Hinukh
2175,Gimi (West New Britain)
2176,Green Gelao
2177,Red Gelao
2178,North Giziga
2179,Gitxsan
2180,Mulao
2181,White Gelao
2182,Gilima
2183,Giyug
2184,South Giziga
2185,Geji
2186,Kachi Koli
2187,Gunditjmara
2188,Gonja
2189,Gurindji Kriol
2190,Gujari
2191,Guya
2192,Magɨ (Madang Province)
2193,Ndai
2194,Gokana
2195,Kok-Nar
2196,Guinea Kpelle
2197,ǂUngkue
2198,Scottish Gaelic
2199,Bon Gula
2200,Nanai
2201,Irish
2202,Galician
2203,Northwest Pashai
2204,Guliguli
2205,Gula Iro
2206,Gilaki
2207,Garlali
2208,Galambu
2209,Glaro-Twabo
2210,Gula (Chad)
2211,Manx
2212,Glavda
2213,Gule
2214,Gambera
2215,Gula'alaa
2216,Mághdì
2217,Magɨyi
2218,Middle High German (ca. 1050-1500)
2219,Middle Low German
2220,Gbaya-Mbodomo
2221,Gimnime
2222,Gumalu
2223,Gamo
2224,Magoma
2225,Mycenaean Greek
2226,Mgbolizhia
2227,Kaansa
2228,Gangte
2229,Guanche
2230,Zulgo-Gemzek
2231,Ganang
2232,Ngangam
2233,Lere
2234,Gooniyandi
2235,Ngen
2236,ǁGana
2237,Gangulu
2238,Ginuman
2239,Gumatj
2240,Northern Gondi
2241,Gana
2242,Gureng Gureng
2243,Guntai
2244,Gnau
2245,Western Bolivian Guaraní
2246,Ganzi
2247,Guro
2248,Playero
2249,Gorakor
2250,Godié
2251,Gongduk
2252,Gofa
2253,Gogo
2254,Old High German (ca. 750-1050)
2255,Gobasi
2256,Gowlan
2257,Gowli
2258,Gola
2259,Goan Konkani
2260,Gondi
2261,Gone Dau
2262,Yeretuar
2263,Gorap
2264,Gorontalo
2265,Gronings
2266,Gothic
2267,Gavar
2268,Gorowa
2269,Gobu
2270,Goundo
2271,Gozarkhani
2272,Gupa-Abawa
2273,Ghanaian Pidgin English
2274,Taiap
2275,Ga'anda
2276,Guiqiong
2277,Guana (Brazil)
2278,Gor
2279,Qau
2280,Rajput Garasia
2281,Grebo
2282,Ancient Greek (to 1453)
2283,Guruntum-Mbaaru
2284,Madi
2285,Gbiri-Niragu
2286,Ghari
2287,Southern Grebo
2288,Kota Marudu Talantang
2289,Guarani
2290,Groma
2291,Gorovu
2292,Taznatit
2293,Gresi
2294,Garo
2295,Kistane
2296,Central Grebo
2297,Gweda
2298,Guriaso
2299,Barclayville Grebo
2300,Guramalum
2301,Ghanaian Sign Language
2302,German Sign Language
2303,Gusilay
2304,Guatemalan Sign Language
2305,Nema
2306,Southwest Gbaya
2307,Wasembo
2308,Greek Sign Language
2309,Swiss German
2310,Guató
2311,Aghu-Tharnggala
2312,Shiki
2313,Guajajára
2314,Wayuu
2315,Yocoboué Dida
2316,Gurindji
2317,Gupapuyngu
2318,Paraguayan Guaraní
2319,Guahibo
2320,Eastern Bolivian Guaraní
2321,Gujarati
2322,Gumuz
2323,Sea Island Creole English
2324,Guambiano
2325,Mbyá Guaraní
2326,Guayabero
2327,Gunwinggu
2328,Aché
2329,Farefare
2330,Guinean Sign Language
2331,Maléku Jaíka
2332,Yanomamö
2333,Gun
2334,Gourmanchéma
2335,Gusii
2336,Guana (Paraguay)
2337,Guanano
2338,Duwet
2339,Golin
2340,Guajá
2341,Gulay
2342,Gurmana
2343,Kuku-Yalanji
2344,Gavião Do Jiparaná
2345,Pará Gavião
2346,Gurung
2347,Gumawana
2348,Guyani
2349,Mbato
2350,Gwa
2351,Kalami
2352,Gawwada
2353,Gweno
2354,Gowro
2355,Moo
2356,Gwichʼin
2357,ǀGwi
2358,Awngthim
2359,Gwandara
2360,Gwere
2361,Gawar-Bati
2362,Guwamu
2363,Kwini
2364,Gua
2365,Wè Southern
2366,Northwest Gbaya
2367,Garus
2368,Kayardild
2369,Gyem
2370,Gungabula
2371,Gbayi
2372,Gyele
2373,Gayil
2374,Ngäbere
2375,Guyanese Creole English
2376,Gyalsumdo
2377,Guarayu
2378,Gunya
2379,Ganza
2380,Gazi
2381,Gane
2382,Han
2383,Hanoi Sign Language
2384,Gurani
2385,Hatam
2386,Eastern Oromo
2387,Haiphong Sign Language
2388,Hanga
2389,Hahon
2390,Haida
2391,Hajong
2392,Hakka Chinese
2393,Halang
2394,Hewa
2395,Hangaza
2396,Hakö
2397,Hupla
2398,Ha
2399,Harari
2400,Haisla
2401,Haitian
2402,Hausa
2403,Havu
2404,Hawaiian
2405,Southern Haida
2406,Haya
2407,Hazaragi
2408,Hamba
2409,Huba
2410,Heiban
2411,Ancient Hebrew
2412,Serbo-Croatian
2413,Habu
2414,Andaman Creole Hindi
2415,Huichol
2416,Northern Haida
2417,Honduras Sign Language
2418,Hadiyya
2419,Northern Qiandong Miao
2420,Hebrew
2421,Herdé
2422,Helong
2423,Hehe
2424,Heiltsuk
2425,Hemba
2426,Herero
2427,Haiǁom
2428,Haigwai
2429,Hoia Hoia
2430,Kerak
2431,Hoyahoya
2432,Lamang
2433,Hibito
2434,Hidatsa
2435,Fiji Hindi
2436,Kamwe
2437,Pamosu
2438,Hinduri
2439,Hijuk
2440,Seit-Kaitetu
2441,Hiligaynon
2442,Hindi
2443,Tsoa
2444,Himarimã
2445,Hittite
2446,Hiw
2447,Hixkaryána
2448,Haji
2449,Kahe
2450,Hunde
2451,Hunjara-Kaina Ke
2452,Mel-Khaonh
2453,Hong Kong Sign Language
2454,Halia
2455,Halbi
2456,Halang Doan
2457,Hlersu
2458,Matu Chin
2459,Hieroglyphic Luwian
2460,Southern Mashan Hmong
2461,Humburi Senni Songhay
2462,Central Huishui Hmong
2463,Large Flowery Miao
2464,Eastern Huishui Hmong
2465,Hmong Don
2466,Southwestern Guiyang Hmong
2467,Southwestern Huishui Hmong
2468,Northern Huishui Hmong
2469,Ge
2470,Maek
2471,Luopohe Hmong
2472,Central Mashan Hmong
2473,Hmong
2474,Hiri Motu
2475,Northern Mashan Hmong
2476,Eastern Qiandong Miao
2477,Hmar
2478,Southern Qiandong Miao
2479,Hamtai
2480,Hamap
2481,Hmong Dô
2482,Western Mashan Hmong
2483,Southern Guiyang Hmong
2484,Hmong Shua
2485,Mina (Cameroon)
2486,Southern Hindko
2487,Chhattisgarhi
2488,ǁAni
2489,Hani
2490,Hmong Njua
2491,Hanunoo
2492,Northern Hindko
2493,Caribbean Hindustani
2494,Hung
2495,Hoava
2496,Mari (Madang Province)
2497,Ho
2498,Holma
2499,Horom
2500,Hobyót
2501,Holikachuk
2502,Hadothi
2503,Holu
2504,Homa
2505,Holoholo
2506,Hopi
2507,Horo
2508,Ho Chi Minh City Sign Language
2509,Hote
2510,Hovongan
2511,Honi
2512,Holiya
2513,Hozo
2514,Hpon
2515,Hawai'i Sign Language (HSL)
2516,Hrangkhol
2517,Niwer Mil
2518,Hre
2519,Haruku
2520,Horned Miao
2521,Haroi
2522,Nhirrpi
2523,Hértevin
2524,Hruso
2525,Croatian
2526,Warwar Feni
2527,Hunsrik
2528,Harzani
2529,Upper Sorbian
2530,Hungarian Sign Language
2531,Hausa Sign Language
2532,Xiang Chinese
2533,Harsusi
2534,Hoti
2535,Minica Huitoto
2536,Hadza
2537,Hitu
2538,Middle Hittite
2539,Huambisa
2540,ǂHua
2541,Huaulu
2542,San Francisco Del Mar Huave
2543,Humene
2544,Huachipaeri
2545,Huilliche
2546,Huli
2547,Northern Guiyang Hmong
2548,Hulung
2549,Hula
2550,Hungana
2551,Hungarian
2552,Hu
2553,Hupa
2554,Tsat
2555,Halkomelem
2556,Huastec
2557,Humla
2558,Murui Huitoto
2559,San Mateo Del Mar Huave
2560,Hukumina
2561,Nüpode Huitoto
2562,Hulaulá
2563,Hunzib
2564,Haitian Vodoun Culture Language
2565,San Dionisio Del Mar Huave
2566,Haveke
2567,Sabu
2568,Santa María Del Mar Huave
2569,Wané
2570,Hawai'i Creole English
2571,Hwana
2572,Hya
2573,Armenian
2574,Western Armenian
2575,Iaai
2576,Iatmul
2577,Purari
2578,Iban
2579,Ibibio
2580,Iwaidja
2581,Akpes
2582,Ibanag
2583,Bih
2584,Ibaloi
2585,Agoi
2586,Ibino
2587,Igbo
2588,Ibuoro
2589,Ibu
2590,Ibani
2591,Ede Ica
2592,Etkywan
2593,Icelandic Sign Language
2594,Islander Creole English
2595,Idakho-Isukha-Tiriki
2596,Indo-Portuguese
2597,Idon
2598,Ede Idaca
2599,Idere
2600,Idi
2601,Ido
2602,Indri
2603,Idesa
2604,Idaté
2605,Idoma
2606,Amganad Ifugao
2607,Batad Ifugao
2608,Ifè
2609,Ifo
2610,Tuwali Ifugao
2611,Teke-Fuumu
2612,Mayoyao Ifugao
2613,Keley-I Kallahan
2614,Ebira
2615,Igede
2616,Igana
2617,Igala
2618,Kanggape
2619,Ignaciano
2620,Isebe
2621,Interglossa
2622,Igwe
2623,Iha Based Pidgin
2624,Ihievbe
2625,Iha
2626,Bidhawal
2627,Sichuan Yi
2628,Thiin
2629,Izon
2630,Biseni
2631,Ede Ije
2632,Kalabari
2633,Southeast Ijo
2634,Eastern Canadian Inuktitut
2635,Iko
2636,Ika
2637,Ikulu
2638,Olulumo-Ikom
2639,Ikpeshi
2640,Ikaranggal
2641,Inuit Sign Language
2642,Inuinnaqtun
2643,Inuktitut
2644,Iku-Gora-Ankwa
2645,Ikwere
2646,Ik
2647,Ikizu
2648,Ile Ape
2649,Ila
2650,Interlingue
2651,Garig-Ilgar
2652,Ili Turki
2653,Ilongot
2654,Iranun (Malaysia)
2655,Iloko
2656,Iranun (Philippines)
2657,International Sign
2658,Ili'uun
2659,Ilue
2660,Mala Malasar
2661,Anamgura
2662,Miluk
2663,Imonda
2664,Imbongu
2665,Imroing
2666,Marsian
2667,Milyan
2668,Interlingua (International Auxiliary Language Association)
2669,Inga
2670,Indonesian
2671,Degexit'an
2672,Ingush
2673,Jungle Inga
2674,Indonesian Sign Language
2675,Minaean
2676,Isinai
2677,Inoke-Yate
2678,Iñapari
2679,Indian Sign Language
2680,Intha
2681,Ineseño
2682,Inor
2683,Tuma-Irumu
2684,Iowa-Oto
2685,Ipili
2686,Inupiaq
2687,Ipiko
2688,Iquito
2689,Ikwo
2690,Iresim
2691,Irarutu
2692,Rigwe
2693,Iraqw
2694,Irántxe
2695,Ir
2696,Irula
2697,Kamberau
2698,Iraya
2699,Isabi
2700,Isconahua
2701,Isnag
2702,Italian Sign Language
2703,Irish Sign Language
2704,Esan
2705,Nkem-Nkum
2706,Ishkashimi
2707,Icelandic
2708,Masimasi
2709,Isanzu
2710,Isoko
2711,Israeli Sign Language
2712,Istriot
2713,Isu (Menchum Division)
2714,Italian
2715,Binongan Itneg
2716,Southern Tidung
2717,Itene
2718,Inlaod Itneg
2719,Judeo-Italian
2720,Itelmen
2721,Itu Mbon Uzo
2722,Itonama
2723,Iteri
2724,Isekiri
2725,Maeng Itneg
2726,Itawit
2727,Ito
2728,Itik
2729,Moyadan Itneg
2730,Itzá
2731,Iu Mien
2732,Ibatan
2733,Ivatan
2734,I-Wak
2735,Iwam
2736,Iwur
2737,Sepik Iwam
2738,Ixcatec
2739,Ixil
2740,Iyayu
2741,Mesaka
2742,Yaka (Congo)
2743,Ingrian
2744,Izere
2745,Izii
2746,Jamamadí
2747,Hyam
2748,Popti'
2749,Jahanka
2750,Yabem
2751,Jara
2752,Jah Hut
2753,Zazao
2754,Jakun
2755,Yalahatan
2756,Jamaican Creole English
2757,Jandai
2758,Yanyuwa
2759,Yaqay
2760,New Caledonian Javanese
2761,Jakati
2762,Yaur
2763,Javanese
2764,Jambi Malay
2765,Yan-nhangu
2766,Jawe
2767,Judeo-Berber
2768,Badjiri
2769,Arandai
2770,Barikewa
2771,Nafusi
2772,Lojban
2773,Jofotek-Bromnya
2774,Jabutí
2775,Jukun Takum
2776,Yawijibaya
2777,Jamaican Country Sign Language
2778,Krymchak
2779,Jad
2780,Jadgali
2781,Judeo-Tat
2782,Jebero
2783,Jerung
2784,Jeh
2785,Yei
2786,Jeri Kuo
2787,Yelmek
2788,Dza
2789,Jere
2790,Manem
2791,Jonkor Bourmataguil
2792,Ngbee
2793,Judeo-Georgian
2794,Gwak
2795,Ngomba
2796,Jehai
2797,Jhankot Sign Language
2798,Jina
2799,Jibu
2800,Tol
2801,Bu
2802,Jilbe
2803,Jingulu
2804,sTodsde
2805,Jiiddu
2806,Jilim
2807,Jimi (Cameroon)
2808,Jiamao
2809,Guanyinqiao
2810,Jita
2811,Youle Jinuo
2812,Shuar
2813,Buyuan Jinuo
2814,Jejueo
2815,Bankal
2816,Kaera
2817,Mobwa Karen
2818,Kubo
2819,Paku Karen
2820,Koro (India)
2821,Labir
2822,Ngile
2823,Jamaican Sign Language
2824,Dima
2825,Zumbun
2826,Machame
2827,Yamdena
2828,Jimi (Nigeria)
2829,Jumli
2830,Makuri Naga
2831,Kamara
2832,Mashi (Nigeria)
2833,Mouwase
2834,Western Juxtlahuaca Mixtec
2835,Jangshung
2836,Jandavra
2837,Yangman
2838,Janji
2839,Yemsa
2840,Rawat
2841,Jaunsari
2842,Joba
2843,Wojenaka
2844,Jogi
2845,Jorá
2846,Jordanian Sign Language
2847,Jowulu
2848,Jewish Palestinian Aramaic
2849,Japanese
2850,Judeo-Persian
2851,Jaqaru
2852,Jarai
2853,Judeo-Arabic
2854,Jiru
2855,Jorto
2856,Japrería
2857,Japanese Sign Language
2858,Júma
2859,Wannu
2860,Jurchen
2861,Worodougou
2862,Hõne
2863,Ngadjuri
2864,Wapan
2865,Jirel
2866,Jumjum
2867,Juang
2868,Jiba
2869,Hupdë
2870,Jurúna
2871,Jumla Sign Language
2872,Jutish
2873,Ju
2874,Wãpha
2875,Juray
2876,Javindo
2877,Caribbean Javanese
2878,Jwira-Pepesa
2879,Jiarong
2880,Judeo-Yemeni Arabic
2881,Jaya
2882,Kara-Kalpak
2883,Kabyle
2884,Kachin
2885,Adara
2886,Ketangalan
2887,Katso
2888,Kajaman
2889,Kara (Central African Republic)
2890,Karekare
2891,Jju
2892,Kalanguya
2893,Kalaallisut
2894,Kamba (Kenya)
2895,Kannada
2896,Xaasongaxango
2897,Bezhta
2898,Capanahua
2899,Kashmiri
2900,Georgian
2901,Kanuri
2902,Katukína
2903,Kawi
2904,Kao
2905,Kamayurá
2906,Kazakh
2907,Kalarko
2908,Kaxuiâna
2909,Kadiwéu
2910,Kabardian
2911,Kanju
2912,Khamba
2913,Camsá
2914,Kaptiau
2915,Kari
2916,Grass Koiari
2917,Kanembu
2918,Iwal
2919,Kare (Central African Republic)
2920,Keliko
2921,Kabiyè
2922,Kamano
2923,Kafa
2924,Kande
2925,Abadi
2926,Kabutra
2927,Dera (Indonesia)
2928,Kaiep
2929,Ap Ma
